"행정구역(시도)별(1)","특성별(1)",특성별(2),2008,2008,2008,2008,2008,2008,2010,2010,2010,2010,2010,2010,2012,2012,2012,2012,2012,2012,2014,2014,2014,2014,2014,2014,2016,2016,2016,2016,2016,2016,2018,2018,2018,2018,2018,2018,2020,2020,2020,2020,2020,2020
"행정구역(시도)별(1)","특성별(1)",특성별(2),계,전혀 불안하지 않음,별로 불안하지 않음,보통,약간 불안함,매우 불안함,계,전혀 불안하지 않음,별로 불안하지 않음,보통,약간 불안함,매우 불안함,계,전혀 불안하지 않음,별로 불안하지 않음,보통,약간 불안함,매우 불안함,계,전혀 불안하지 않음,별로 불안하지 않음,보통,약간 불안함,매우 불안함,계,전혀 불안하지 않음,별로 불안하지 않음,보통,약간 불안함,매우 불안함,계,전혀 불안하지 않음,별로 불안하지 않음,보통,약간 불안함,매우 불안함,계,전혀 불안하지 않음,별로 불안하지 않음,보통,약간 불안함,매우 불안함
"전국","연령*교육정도",30∼39세*고졸,100.0,0.5,5.8,24.2,55.7,13.8,100.0,0.8,6.8,23.6,52.4,16.4,100.0,0.5,6.9,28.5,50.2,13.8,100.0,0.7,6.9,29.8,46.9,15.7,100.0,1.5,8.5,25.4,46.9,17.7,100.0,2.5,13.9,32.0,42.2,9.3,100.0,4.5,15.3,35.4,36.9,7.9
"전국","연령*교육정도",30∼39세*대졸이상,100.0,0.3,4.9,23.5,54.9,16.3,100.0,1.0,6.5,20.2,55.5,16.8,100.0,1.4,7.5,21.9,53.4,15.8,100.0,1.3,7.4,25.0,51.5,14.9,100.0,1.4,8.5,23.7,51.2,15.2,100.0,2.2,16.1,28.6,42.1,11.0,100.0,3.4,18.4,28.7,40.8,8.6
"전국","연령*교육정도",40∼49세*중졸이하,100.0,0.9,7.0,33.1,50.1,8.9,100.0,1.2,7.6,25.4,51.4,14.3,100.0,1.4,9.8,30.3,48.5,10.1,100.0,1.4,5.4,28.3,53.0,11.8,100.0,2.4,8.7,35.8,40.3,12.8,100.0,2.4,22.6,27.1,40.2,7.7,100.0,2.5,23.3,36.3,31.7,6.2
"전국","연령*교육정도",40∼49세*고졸,100.0,0.5,6.3,24.3,56.1,12.9,100.0,0.7,6.3,22.9,55.2,14.8,100.0,0.7,7.9,25.6,51.7,14.1,100.0,0.8,6.7,27.5,49.6,15.5,100.0,0.9,7.6,25.7,49.0,16.8,100.0,2.0,15.6,31.1,43.6,7.7,100.0,3.1,15.2,33.5,39.5,8.6
"전국","연령*교육정도",40∼49세*대졸이상,100.0,0.3,5.1,20.1,58.8,15.8,100.0,0.8,8.7,20.2,54.5,15.8,100.0,1.1,8.0,24.3,52.5,14.0,100.0,0.6,7.9,22.0,53.9,15.6,100.0,1.4,7.3,23.5,50.7,17.1,100.0,1.8,13.7,28.3,46.4,9.7,100.0,2.3,15.2,26.1,46.2,10.2
"전국","연령*교육정도",50∼59세*중졸이하,100.0,0.3,6.7,31.5,52.7,8.8,100.0,0.6,8.2,27.4,51.9,11.9,100.0,1.7,9.2,28.8,50.1,10.1,100.0,1.4,9.8,29.2,47.9,11.7,100.0,1.9,11.0,25.8,49.2,12.1,100.0,2.7,17.2,32.1,39.7,8.2,100.0,3.6,16.5,36.8,37.4,5.7
"전국","연령*교육정도",50∼59세*고졸,100.0,0.8,7.9,27.2,52.5,11.7,100.0,0.8,7.6,25.5,54.3,11.8,100.0,0.9,9.2,26.5,51.9,11.5,100.0,0.9,7.5,27.5,51.2,12.8,100.0,1.2,8.3,25.3,50.5,14.6,100.0,1.6,15.7,31.9,43.8,7.0,100.0,3.2,16.9,34.9,38.4,6.7
"전국","연령*교육정도",50∼59세*대졸이상,100.0,0.2,6.5,23.3,55.9,14.1,100.0,1.0,9.2,22.3,52.4,15.0,100.0,1.6,9.8,22.7,54.8,11.0,100.0,0.9,7.3,20.5,56.1,15.1,100.0,1.0,6.8,21.0,55.8,15.5,100.0,1.5,14.2,30.7,46.4,7.2,100.0,2.4,14.8,27.4,45.2,10.3
"전국","연령*교육정도",60세 이상*중졸이하,100.0,0.6,9.6,35.4,46.9,7.6,100.0,1.0,9.6,29.9,49.6,9.9,100.0,1.4,10.9,31.1,49.1,7.6,100.0,1.1,11.5,29.2,48.0,10.2,100.0,1.6,12.0,29.1,47.0,10.3,100.0,2.4,19.7,32.2,39.4,6.2,100.0,4.5,22.4,34.4,34.6,4.2
"전국","연령*교육정도",60세 이상*고졸,100.0,1.0,9.1,27.9,51.3,10.7,100.0,0.9,8.5,23.9,53.9,12.8,100.0,1.4,10.9,28.2,49.8,9.6,100.0,0.8,8.7,23.2,56.5,10.8,100.0,2.3,8.7,26.3,51.7,11.1,100.0,1.6,17.9,34.5,39.5,6.5,100.0,3.6,18.8,32.5,38.6,6.5
"전국","연령*교육정도",60세 이상*대졸이상,100.0,0.9,8.4,24.1,49.9,16.7,100.0,1.3,11.0,22.7,49.5,15.6,100.0,1.0,7.1,26.6,53.6,11.7,100.0,2.6,9.1,22.3,49.9,16.2,100.0,1.9,7.5,22.6,55.9,12.0,100.0,2.5,16.3,31.4,44.5,5.3,100.0,2.0,16.7,31.8,42.0,7.6
"전국","연령*교육정도",65세 이상*중졸이하,100.0,0.6,9.9,37.0,45.3,7.1,100.0,0.9,10.0,30.5,49.0,9.7,100.0,1.6,11.4,31.5,47.9,7.6,100.0,1.2,11.9,30.0,46.8,10.0,100.0,1.7,12.1,30.5,45.7,10.0,100.0,2.5,20.3,31.9,39.2,6.1,100.0,4.3,23.7,34.7,33.4,3.9
"전국","연령*교육정도",65세 이상*고졸,100.0,1.0,9.7,27.3,52.1,9.9,100.0,1.3,8.1,25.2,55.4,10.0,100.0,1.6,10.9,27.2,51.5,9.0,100.0,1.1,8.2,23.5,57.0,10.2,100.0,2.2,9.7,25.5,51.2,11.3,100.0,1.8,20.4,34.6,38.1,5.1,100.0,3.8,19.7,33.0,38.1,5.5
"전국","연령*교육정도",65세 이상*대졸이상,100.0,1.6,8.6,22.1,50.4,17.3,100.0,1.7,10.2,21.4,50.0,16.7,100.0,1.4,6.5,29.3,51.8,11.0,100.0,2.5,10.5,20.0,51.8,15.2,100.0,1.1,7.1,24.1,55.7,12.0,100.0,2.1,15.5,30.9,45.5,6.1,100.0,2.6,17.2,33.5,40.2,6.4
