"행정구역(시도)별(1)","특성별(1)",특성별(2),2010,2010,2010,2010,2010,2010,2012,2012,2012,2012,2012,2012,2014,2014,2014,2014,2014,2014,2016,2016,2016,2016,2016,2016,2018,2018,2018,2018,2018,2018,2020,2020,2020,2020,2020,2020
"행정구역(시도)별(1)","특성별(1)",특성별(2),계,매우 좋다,약간 좋다,보통,약간 나쁘다,매우 나쁘다,계,매우 좋다,약간 좋다,보통,약간 나쁘다,매우 나쁘다,계,매우 좋다,약간 좋다,보통,약간 나쁘다,매우 나쁘다,계,매우 좋다,약간 좋다,보통,약간 나쁘다,매우 나쁘다,계,매우 좋다,약간 좋다,보통,약간 나쁘다,매우 나쁘다,계,매우 좋다,약간 좋다,보통,약간 나쁘다,매우 나쁘다
"전국","연령*성별",15~19세*남자,100.0,6.1,23.8,48.6,17.8,3.8,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"전국","연령*성별",15~19세*여자,100.0,4.5,22.3,49.2,19.6,4.4,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-
"전국","연령*성별",13∼19세*남자,-,-,-,-,-,-,100.0,10.6,27.8,44.5,14.2,2.9,100.0,11.0,27.5,47.2,11.9,2.4,100.0,9.3,26.0,44.7,15.5,4.5,100.0,8.5,24.0,37.7,21.2,8.7,100.0,18.2,30.8,35.6,11.9,3.5
"전국","연령*성별",13∼19세*여자,-,-,-,-,-,-,100.0,8.7,27.2,48.1,13.7,2.3,100.0,9.3,24.4,48.9,15.5,1.8,100.0,8.9,23.4,46.9,17.8,3.0,100.0,6.3,23.5,36.5,24.8,8.9,100.0,14.1,30.1,39.3,13.8,2.8
"전국","연령*성별",20∼29세*남자,100.0,6.2,23.6,46.9,20.6,2.7,100.0,8.8,25.1,47.7,16.0,2.3,100.0,8.1,21.3,47.9,19.4,3.4,100.0,7.6,20.5,42.3,22.6,6.9,100.0,6.0,19.3,36.6,25.6,12.6,100.0,10.2,23.6,41.7,17.7,6.7
"전국","연령*성별",20∼29세*여자,100.0,5.4,22.7,46.7,20.9,4.3,100.0,6.4,25.3,46.7,19.0,2.7,100.0,6.0,21.5,47.1,20.7,4.7,100.0,4.9,19.4,41.1,25.7,8.8,100.0,3.6,17.3,34.3,27.2,17.6,100.0,7.7,26.1,40.3,20.9,5.0
"전국","연령*성별",30∼39세*남자,100.0,8.0,24.8,44.0,19.2,4.1,100.0,9.6,26.7,44.2,16.3,3.3,100.0,5.8,24.5,44.4,19.7,5.5,100.0,5.1,19.2,41.3,23.9,10.5,100.0,5.3,17.8,34.1,26.3,16.5,100.0,7.4,24.3,41.4,19.7,7.1
"전국","연령*성별",30∼39세*여자,100.0,6.3,24.1,44.7,21.3,3.6,100.0,7.9,26.3,46.6,15.8,3.4,100.0,4.8,21.0,45.0,23.9,5.3,100.0,4.4,17.0,38.2,27.5,12.9,100.0,3.4,16.2,33.2,25.5,21.6,100.0,6.7,22.1,39.8,22.7,8.7
"전국","연령*성별",40∼49세*남자,100.0,10.0,28.8,42.6,15.7,2.8,100.0,12.0,29.1,42.5,14.2,2.2,100.0,8.9,26.2,44.2,17.4,3.3,100.0,7.2,23.9,41.4,21.7,5.8,100.0,5.3,21.5,37.7,25.0,10.5,100.0,9.6,27.2,39.3,18.4,5.6
"전국","연령*성별",40∼49세*여자,100.0,8.8,27.9,43.6,16.9,2.8,100.0,10.3,29.1,44.1,13.7,2.8,100.0,8.0,26.8,44.9,16.9,3.4,100.0,6.3,20.0,43.1,23.1,7.4,100.0,4.6,21.0,36.1,25.7,12.6,100.0,8.1,27.7,39.9,18.7,5.6
